batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score,efficiency_score,quality_category
1421,2023-12-05,1,type_a,35.88267369,22.41,High,8.150377882,0.36369379214636327,High
1072,2023-12-05,2,Type_C,37.6961596,52.78,Medium,5.992377405,0.11353500198938991,Low
1760,2023-12-05,2,type_b,32.91217352,24.58,High,4.845313947,0.1971242451993491,Low
473,2023-12-05,2,type_b,40.31852515,52.31,Medium,6.881558336,0.13155339965589755,Medium
1703,2023-12-05,2,type_b,40.5924496,46.8,Medium,5.325057163,0.11378327271367522,Low
100,2023-12-06,2,type_a,27.16685389,14.99,High,4.081800861,0.2723015917945297,Low
413,2023-12-06,2,type_c,37.67019899,35.94,Low,6.467618068,0.17995598408458544,Medium
755,2023-12-07,2,type_c,27.78798471,18.03,Low,6.35720954,0.3525906566833056,Medium
1633,2023-12-07,2,type_a,33.00185691,42.88,Medium,5.191802933,0.12107749377332089,Low
386,2023-12-07,2,type_c,42.48730983,53.72,Low,6.342421702,0.1180644397244974,Medium
1511,2023-12-07,2,type_b,40.09051052,56.8,Medium,6.440703929,0.11339267480633802,Medium
614,2023-12-07,1,type_a,38.73798473,47.88,High,5.871342142,0.12262619344193816,Low
272,2023-12-07,1,type_c,42.90447993,14.94,High,5.932238178,0.3970708285140563,Low
1419,2023-12-07,2,Type_C,32.62816644,40.63,Low,6.629121521,0.16315829488063008,Medium
1670,2023-12-07,2,type_b,36.5091258,31.28,Medium,8.229245187,0.2630832860294118,High
1075,2023-12-07,1,type_b,50.55448499,35.98,Medium,7.673445049,0.21326973454697054,Medium
1685,2023-12-07,2,Type_C,38.38807902,17.6,High,5.71161158,0.3245233852272727,Low
1388,2023-12-07,1,type_a,42.67419796,57.78,Low,6.880458483,0.11908027834890965,Medium
372,2023-12-08,2,type_c,38.5757418,25.62,Medium,5.255793372,0.20514415971896957,Low
1046,2023-12-08,2,type_b,34.33634747,19.29,Low,7.307783553,0.3788379239502333,Medium
534,2023-12-09,2,type_c,36.90798721,37.71,High,6.315649445,0.16747943370458765,Medium
1893,2023-12-09,1,type_c,42.42264344,30.81,Low,8.748557855,0.283951894027913,High
632,2023-12-09,1,type_a,38.12364679,56.6,Low,6.56723618,0.1160289077738516,Medium
403,2023-12-09,1,type_a,53.24887368,29.88,Medium,9.245709045,0.3094280135542169,High
548,2023-12-09,1,type_a,41.72075857,37.07,High,6.743823612,0.1819213275424872,Medium
1920,2023-12-09,1,type_b,44.87795214,35.55,High,7.171818112,0.2017389061040788,Medium
584,2023-12-09,2,type_b,36.61941885,29.98,Low,6.555442528,0.21866052461641095,Medium
1700,2023-12-09,1,type_b,44.73520749,50.34,High,7.490323029,0.14879465691299165,Medium
1769,2023-12-10,2,type_b,40.0447064,53.99,Low,4.83547814,0.08956247712539359,Low
1745,2023-12-10,2,type_a,34.99111551,39.44,Low,6.827208782,0.17310367094320486,Medium
1720,2023-12-10,1,type_b,39.02490006,24.84,Medium,7.695811749,0.30981528780193235,Medium
1175,2023-12-11,1,type_c,44.78178918,17.74,Low,7.691319521,0.43355803387824127,Medium
994,2023-12-12,1,type_c,50.35309279,46.24,Medium,5.602955595,0.12117118501297577,Low
638,2023-12-12,2,type_b,32.16279693,26.93,-,6.354235541,0.2359537891199406,Medium
1125,2023-12-12,1,type_b,45.51995394,30.98,High,7.808615098,0.2520534247256294,Medium
531,2023-12-12,1,type_c,51.82630359,56.94,Low,6.115098794,0.10739548285914999,Medium
530,2023-12-12,2,type_c,38.973336,16.54,Low,6.33698197,0.38313071160822254,Medium
1348,2023-12-13,2,type_c,37.42132053,34.01,Medium,5.71188258,0.1679471502499265,Low
544,2023-12-13,1,type_a,34.74165554,48.24,Low,7.648879484,0.15855886160862354,Medium
1209,2023-12-13,1,type_c,39.0731177,52.94,High,8.317243145,0.1571069728938421,High
1231,2023-12-14,2,type_b,37.96834097,53.72,Low,5.3264258,0.09915163440059568,Low
929,2023-12-14,2,type_b,27.49230837,51.87,Medium,5.566366308,0.10731379039907461,Low
1766,2023-12-14,2,type_a,39.65459125,23.35,High,6.532975013,0.27978479713062093,Medium
876,2023-12-14,1,type_b,50.14142029,40.36,Medium,7.203051996,0.1784700692765114,Medium
740,2023-12-14,2,type_c,33.5871493,53.58,High,5.32168993,0.0993223204553938,Low
186,2023-12-14,2,type_a,47.48650543,35.31,Low,5.542090459,0.15695526646842253,Low
162,2023-12-14,2,type_c,38.42423314,36.81,Medium,5.574078541,0.1514283765552839,Low
1284,2023-12-14,2,type_b,34.85292893,17.84,High,5.312559843,0.297789228867713,Low
1435,2023-12-14,2,type_c,31.81988747,53.93,Medium,6.374039625,0.11819098136473206,Medium
122,2023-12-15,2,type_c,42.23012058,45.66,Medium,6.223537734,0.13630174625492772,Medium
724,2023-12-15,1,type_b,39.44552368,33.74,Medium,8.13701602,0.24116822821576764,High
1098,2023-12-15,2,type_b,39.08536638,38.88,Medium,7.255128371,0.18660309596193414,Medium
1950,2023-12-15,2,type_b,24.55390181,52.47,High,4.844630347,0.09233143409567372,Low
377,2023-12-16,2,type_b,42.25584082,33.19,Low,7.433042362,0.2239542742392287,Medium
801,2023-12-16,2,type_c,36.51077392,28.86,Medium,6.535892287,0.22646889421344424,Medium
1604,2023-12-16,2,type_c,38.14231553,9.71,Medium,6.455673116,0.6648479007209062,Medium
687,2023-12-16,2,type_a,28.22923541,27.11,High,4.814256516,0.17758231338989305,Low
298,2023-12-16,1,type_b,51.74503805,14.26,Low,7.959530321,0.5581718317671809,Medium
1224,2023-12-16,1,Type_C,44.4009698,52.59,Medium,7.506409916,0.142734548697471,Medium
115,2023-12-16,2,type_b,32.00330717,32.94,Medium,5.153902639,0.15646334666059503,Low
1508,2023-12-16,2,type_b,38.25694069,40.87,Medium,4.486212895,0.10976787117690238,Low
787,2023-12-16,2,type_a,34.09560557,38.82,-,7.171789419,0.18474470425038642,Medium
1875,2023-12-17,2,type_c,32.7758675,44.79,Low,4.604899075,0.10281087463719579,Low
624,2023-12-17,2,type_c,33.23323837,11.57,Medium,6.006454627,0.5191404171996543,Medium
1734,2023-12-17,2,type_b,42.46826143,35.730000000000004,Low,5.482093038,0.1534310953820319,Low
806,2023-12-17,2,type_c,36.10307193,48.78,High,4.782643964,0.09804518171381714,Low
194,2023-12-17,2,type_c,27.76354676,47.85,Medium,6.234478317,0.1302921278369906,Medium
54,2023-12-17,2,type_b,31.61380369,43.53,Medium,5.179224095,0.11898056730990123,Low
1152,2023-12-17,1,type_a,36.32432737,60.12,Medium,7.943741324,0.1321314258815702,Medium
1757,2023-12-17,2,type_b,44.18342785,25.04,Medium,6.841177635,0.2732099694488818,Medium
1549,2023-12-18,2,Type_C,38.1564994,55.95,High,5.58787189,0.0998725985701519,Low
415,2023-12-18,1,type_c,47.6818744,16.99,Medium,7.866971698,0.46303541483225436,Medium
179,2023-12-18,2,type_a,42.84537383,51.18,Medium,5.938200582,0.11602580269636578,Low
1131,2023-12-18,1,type_a,51.90741987,15.1,Medium,6.940873341,0.4596604861589404,Medium
739,2023-12-18,2,type_b,43.91180647,56.13,Medium,4.850649144,0.08641812121859968,Low
1796,2023-12-18,2,Type_C,26.42783388,32.19,High,6.413203133,0.19922967173035105,Medium
666,2023-12-18,2,type_c,35.31822594,50.41,High,6.216734688,0.12332344153937712,Medium
1965,2023-12-19,1,type_a,40.37476341,47.68,Medium,6.801607365,0.14265116117869128,Medium
1537,2023-12-19,2,type_a,39.00883345,61.01,High,5.577733111,0.0914232603015899,Low
381,2023-12-19,2,type_b,34.93377047,10.38,High,4.470147294,0.4306500283236994,Low
441,2023-12-19,1,type_a,50.12877659,23.61,Low,7.486089362,0.31707282346463367,Medium
839,2023-12-20,1,type_c,46.39695066,20.84,High,7.606829368,0.3650110061420345,Medium
1171,2023-12-20,1,type_b,47.82232958,26.73,-,7.258238506,0.2715390387579498,Medium
397,2023-12-20,2,type_c,39.51597936,43.07,High,7.020449502,0.16300091715811468,Medium
1518,2023-12-20,1,type_b,39.98408508,45.83,High,8.822416371,0.19250308468252236,High
1338,2023-12-21,2,type_b,41.10722921,24.42,High,5.943397361,0.2433823653153153,Low
962,2023-12-21,2,type_a,36.44063565,53.79,High,7.195745278,0.13377477743074923,Medium
935,2023-12-21,2,type_a,35.28746835,46.73,Medium,6.545703541,0.14007497412796918,Medium
705,2023-12-21,2,type_b,31.90927229,26.72,High,5.197679209,0.194523922492515,Low
1216,2023-12-21,2,type_b,34.11819718,50.44,Medium,5.041808564,0.09995655360824743,Low
833,2023-12-21,1,type_b,43.16700277,40.36,High,7.850343416,0.19450801328047573,Medium
790,2023-12-22,1,type_a,55.05845472,38.97,Medium,7.028579238,0.18035871793687452,Medium
303,2023-12-22,2,type_a,32.75546945,32.92,Low,5.801555025,0.1762319266403402,Low
1534,2023-12-22,2,type_a,31.29106525,38.47,Low,6.635205669,0.17247740236547962,Medium
1381,2023-12-23,1,type_b,41.34059426,17.98,Medium,8.189206704,0.45546199688542827,High
1638,2023-12-23,2,type_b,41.91532172,53.98,High,7.250264775,0.13431390839199703,Medium
1580,2023-12-23,1,type_a,51.84354738,43.44,Medium,6.733876574,0.15501557490791898,Medium
1988,2023-12-23,2,type_a,33.58702972,55.54,Low,4.810415277,0.08661172626935541,Low
364,2023-12-23,2,type_a,28.21060814,44.01,Low,3.570166989,0.08112172208588958,Low
1634,2023-12-24,1,type_c,43.20943337,59.89,Low,8.775319113,0.1465239457839372,High
1143,2023-12-24,2,Type_C,33.84467714,56.75,Low,6.985887035,0.12309933101321587,Medium
1466,2023-12-24,2,type_c,31.93156271,47.34,Low,5.769804588,0.12188011381495564,Low
608,2023-12-24,2,type_b,32.2042555,13.31,Low,5.70968801,0.42897731104432757,Low
142,2023-12-24,2,type_a,36.99561109,23.04,High,7.401295267,0.3212367737413195,Medium
1445,2023-12-24,2,type_a,35.10825516,34.68,High,4.928434855,0.1421117316897347,Low
565,2023-12-24,2,type_b,37.08569693,14.08,Low,5.147406183,0.3655828254971591,Low
319,2023-12-25,2,type_c,36.18177746,30.87,Medium,5.822667656,0.1886189716877227,Low
1741,2023-12-25,2,type_b,44.7397547,49.75,Medium,5.873035406,0.11805096293467336,Low
1699,2023-12-25,2,type_c,37.42497019,37.8,High,7.376963068,0.19515775312169314,Medium
1801,2023-12-25,2,type_a,36.70262674,48.89,Low,6.716891419,0.13738783839230928,Medium
767,2023-12-25,2,type_c,27.32536623,34.28,Medium,5.824821935,0.16991895959743292,Low
294,2023-12-25,2,type_a,33.97775985,26.35,Medium,6.890044356,0.2614817592409867,Medium
1872,2023-12-26,2,type_c,38.76153483,30.95,High,6.154824989,0.1988634891437803,Medium
97,2023-12-26,2,type_c,30.12089298,9.56,Low,7.631048084,0.7982267870292886,Medium
284,2023-12-27,2,type_a,39.13245601,58.78,Low,7.009042764,0.11924196604287172,Medium
101,2023-12-27,1,type_c,43.61096474,8.66,Low,8.127385798,0.9384972053117784,High
1528,2023-12-27,2,type_c,40.68223529,50.84,Low,7.628803113,0.15005513597560974,Medium
1554,2023-12-27,2,type_a,39.32385357,36.18,Medium,6.452385565,0.17834122622996132,Medium
1922,2023-12-27,1,type_a,51.92851158,16.81,High,8.515913411,0.5065980613325402,High
406,2023-12-27,2,type_b,30.97590882,44.09,Medium,6.828468906,0.15487568396461782,Medium
596,2023-12-27,2,type_b,38.51695729,48.98,Medium,6.920323408,0.141288758840343,Medium
1512,2023-12-27,2,type_b,34.17452894,36.81,High,5.743170253,0.15602201176310784,Low
205,2023-12-27,2,type_b,30.08305356,29.45,Low,5.300618686,0.17998705215619695,Low
1167,2023-12-28,1,type_a,45.1195845,41.6,Low,8.455150666,0.20324881408653844,High
1752,2023-12-28,2,type_a,33.75018577,41.91,High,7.357856445,0.1755632652111668,Medium
1824,2023-12-28,2,type_b,33.01912637,46.47,Low,7.754678722,0.1668749455993114,Medium
1652,2023-12-28,1,type_b,37.68182537,29.99,Medium,6.5200745,0.21740828609536514,Medium
1092,2023-12-28,1,type_c,47.30955527,45.07,Medium,7.903340578,0.1753570130463723,Medium
1630,2023-12-28,2,type_b,33.98583222,46.1,Low,5.829203856,0.12644693830802603,Low
782,2023-12-29,2,type_c,31.04600438,31.27,Low,5.843249969,0.1868644057882955,Low
1995,2023-12-29,2,Type_C,37.48392961,46.31,High,4.500927157,0.09719125797883825,Low
1567,2023-12-29,2,type_c,35.11617705,13.77,Medium,6.778481996,0.49226448772694265,Medium
1519,2023-12-29,2,type_b,32.66935339,36.03,Medium,5.546103212,0.15393014743269498,Low
511,2023-12-29,1,type_a,48.20215663,12.83,Medium,8.910372036,0.6944950924395947,High
649,2023-12-29,2,type_a,30.39877912,43.3,Low,5.565472076,0.1285328424018476,Low
1844,2023-12-30,2,type_b,34.73284229,38.15,Medium,5.983290576,0.1568359259764089,Low
1378,2023-12-30,1,type_a,50.34774527,45.25,-,10.0,0.22099447513812154,High
154,2023-12-30,1,type_c,35.14102442,18.33,Medium,7.611694179,0.4152588204582652,Medium
1458,2023-12-30,2,type_c,37.36021082,49.2,Medium,5.729787443,0.11645909436991869,Low
1455,2023-12-30,2,type_b,28.19248247,44.63,Medium,5.841969753,0.1308978210396594,Low
1214,2023-12-30,1,type_a,48.69272022,31.1,High,8.90079858,0.28619931125401926,High
1322,2023-12-30,2,type_b,33.98997548,60.33,High,6.224058672,0.10316689328692193,Medium
1286,2023-12-31,2,type_b,33.28269735,32.66,Medium,5.178934972,0.15857118714023272,Low
1952,2023-12-31,1,type_c,53.50198411,45.94,Low,5.833957864,0.1269908111449717,Low
682,2023-12-31,2,type_c,32.11256465,27.23,Low,7.751804914,0.28467884370179947,Medium
698,2023-12-31,2,type_b,27.89384597,50.76,Medium,5.268038513,0.10378326463750985,Low
1729,2023-12-31,2,type_c,35.45669543,52.45,Low,4.613564878,0.08796119881792183,Low
1272,2024-01-01,2,type_a,36.20828128,11.88,Medium,6.017179417,0.5064965839225589,Medium
1576,2024-01-01,2,type_a,31.69457842,39.81,Medium,5.100464648,0.12812018708867118,Low
59,2024-01-01,1,type_c,35.19071009,28.31,High,8.813745993,0.31132977721653127,High
718,2024-01-01,2,type_a,33.51173413,36.81,High,5.197601819,0.14120081007878293,Low
1987,2024-01-01,2,type_c,41.97806546,19.66,High,6.735215472,0.342584713733469,Medium
953,2024-01-01,2,type_b,41.78435773,19.83,Low,6.048376651,0.305011429702471,Medium
1005,2024-01-01,1,type_b,44.9909283,20.83,High,8.273689222,0.39720063475756123,High
838,2024-01-01,1,type_c,36.79895674,31.7,High,8.760856466,0.27636771186119874,High
689,2024-01-01,2,type_c,34.86741404,26.53,Low,5.303294766,0.1998980311345646,Low
1047,2024-01-02,2,type_a,39.57447654,41.69,Low,7.22673515,0.17334457064044134,Medium
1186,2024-01-02,2,type_b,29.48371859,57.99,High,4.344855401,0.07492421798585963,Low
812,2024-01-02,1,type_c,35.82952765,14.6,Medium,7.765128421,0.5318581110273973,Medium
916,2024-01-02,2,type_b,31.48741914,12.98,Medium,4.412082315,0.3399138917565485,Low
1966,2024-01-02,2,type_c,28.4363206,52.24,Medium,5.720477378,0.10950377829249616,Low
1853,2024-01-02,2,type_a,37.43002163,30.14,Low,8.270093197,0.2743892898805574,High
76,2024-01-02,2,type_a,31.39760368,54.78,High,5.384078043,0.09828546993428258,Low
171,2024-01-02,2,type_b,29.73652239,10.22,High,5.128639208,0.5018237972602739,Low
527,2024-01-03,1,Type_C,46.68502114,29.0,Medium,9.817437745,0.33853233603448274,High
1805,2024-01-03,1,type_c,40.35766261,56.05,High,8.870986779,0.15826916644067798,High
168,2024-01-04,2,type_a,30.47928165,14.64,Medium,5.948242621,0.4063007254781421,Low
1340,2024-01-04,1,type_b,54.65997353,24.42,Medium,9.804221486,0.4014832713349713,High
823,2024-01-04,2,type_c,28.10357743,18.49,High,7.573189343,0.40958298231476475,Medium
309,2024-01-04,2,Type_C,33.15008676,20.17,Medium,4.609070482,0.22851117907783836,Low
112,2024-01-04,1,type_b,38.03485624,22.52,Low,6.808083566,0.3023127693605684,Medium
1492,2024-01-04,2,type_b,42.50223207,45.57,High,6.466704911,0.14190706409918805,Medium
760,2024-01-05,1,type_a,48.7422671,37.54,High,7.220133967,0.19233175191795418,Medium
569,2024-01-05,2,type_c,29.44848046,43.1,High,5.804901969,0.13468450044083527,Low
1909,2024-01-05,2,type_b,29.36077854,14.69,Low,5.72780249,0.3899116739278421,Low
159,2024-01-05,2,type_c,32.26149654,12.09,Low,7.314911136,0.6050381419354839,Medium
1434,2024-01-06,2,type_c,35.50911899,30.22,Medium,7.71416364,0.255266831237591,Medium
597,2024-01-06,1,Type_C,38.46874041,24.99,Low,8.551097681,0.34218077955182075,High
1583,2024-01-06,1,type_b,43.73636198,25.48,High,8.318681956,0.3264788836734694,High
988,2024-01-06,2,type_b,41.27591072,56.09,Low,4.179447467,0.07451323706543056,Low
450,2024-01-06,2,type_a,34.78368634,54.44,Medium,6.822666977,0.12532452198750918,Medium
1156,2024-01-07,2,type_b,39.47159264,22.13,Medium,6.244976258,0.28219504103027565,Medium
1303,2024-01-07,2,Type_C,39.87064135,42.36,High,6.312629821,0.14902336687913126,Medium
1151,2024-01-07,2,type_a,30.68666286,30.06,Low,4.928862503,0.16396748180306056,Low
858,2024-01-07,2,type_a,37.06593383,12.54,Medium,5.794634031,0.46209202799043064,Low
429,2024-01-07,1,type_b,42.61375249,40.3,Medium,7.924841599,0.1966461935235732,Medium
1447,2024-01-07,1,type_a,41.75257192,15.05,Medium,8.345802483,0.5545383709634552,High
746,2024-01-07,2,type_a,39.56190173,21.98,Low,6.226877255,0.28329741833484984,Medium
566,2024-01-07,1,type_c,43.62589736,27.31,Low,9.042241592,0.33109636001464665,High
1530,2024-01-07,1,type_a,38.97279039,57.17,Low,7.689886556,0.13450912289662412,Medium
1758,2024-01-07,2,type_c,37.50788368,56.37,High,6.022566145,0.1068399174206138,Medium
121,2024-01-07,2,type_c,28.72324228,13.23,High,5.732231846,0.4332752718065004,Low
291,2024-01-07,2,type_c,35.82541004,19.03,Low,6.947096465,0.36506024513925384,Medium
469,2024-01-07,1,type_b,44.87129125,13.31,Medium,8.028961856,0.6032277878287002,High
268,2024-01-07,2,type_b,32.98701294,50.79,Medium,5.844054892,0.11506310084662336,Low
164,2024-01-08,2,type_b,31.38316957,50.85,High,6.17772143,0.12148911366764995,Medium
499,2024-01-08,1,type_b,51.36265891,56.33,High,7.252265152,0.12874605276051837,Medium
1259,2024-01-08,1,type_a,42.55406144,21.88,High,8.845042615,0.40425240470749546,High
1437,2024-01-08,2,type_a,37.46785974,51.48,Low,6.691173676,0.12997617863247865,Medium
999,2024-01-08,2,type_b,38.81565822,13.08,High,4.965060724,0.379591798470948,Low
1884,2024-01-08,2,type_c,34.66485181,33.61,Medium,4.586386423,0.13645898313002083,Low
1368,2024-01-08,1,type_b,31.69506211,29.24,Low,8.119993408,0.27770155294117643,High
401,2024-01-09,2,type_b,41.19486625,40.91,Low,4.752769732,0.11617623397702274,Low
1749,2024-01-09,1,type_c,42.80572936,60.65,Low,7.462740045,0.1230460023907667,Medium
48,2024-01-09,2,type_a,41.93186181,61.29,Medium,5.353378467,0.08734505575134606,Low
378,2024-01-09,1,type_c,48.95505838,60.48,Medium,5.642669921,0.09329811377314816,Low
695,2024-01-10,2,type_c,33.46891653,9.76,Medium,4.872750064,0.4992571786885246,Low
821,2024-01-10,1,type_c,41.77264664,16.39,Medium,7.213546004,0.4401187311775473,Medium
1994,2024-01-10,1,type_a,40.88789864,17.58,Medium,9.384770749,0.5338322382821388,High
741,2024-01-10,2,type_b,30.28575184,31.11,Medium,4.106923248,0.13201296200578594,Low
1584,2024-01-11,2,type_a,28.55006344,14.43,High,5.83615034,0.404445623007623,Low
1693,2024-01-11,1,type_a,42.17385221,23.43,Medium,5.876529639,0.25081219116517284,Low
1463,2024-01-11,1,type_b,47.85363559,46.33,Low,8.676160585,0.1872687369954673,High
236,2024-01-11,2,type_a,38.81491216,52.7,Medium,5.927390423,0.11247420157495257,Low
1232,2024-01-11,1,type_b,49.22847381,30.02,Medium,8.237244897,0.27439190196535646,High
1120,2024-01-11,2,type_a,34.6320123,12.87,Medium,5.876541357,0.45660772004662004,Low
1295,2024-01-12,1,Type_C,42.67971677,53.61,Low,7.420249008,0.1384116584219362,Medium
778,2024-01-12,2,type_c,38.06180236,18.56,High,6.790330814,0.36585834127155176,Medium
1557,2024-01-12,2,type_b,32.72101448,53.39,Medium,7.368190081,0.13800693165386776,Medium
522,2024-01-13,2,type_a,35.62330943,29.47,High,6.112389719,0.207410577502545,Medium
1810,2024-01-13,2,type_b,34.82166782,23.29,Low,4.095303573,0.17583956947187634,Low
1497,2024-01-13,2,type_c,36.81156061,38.49,Low,7.406010873,0.19241389641465315,Medium
1109,2024-01-13,2,type_b,29.97280492,28.47,High,5.145910561,0.18074852690551457,Low
1218,2024-01-14,2,type_b,28.67020693,10.63,Medium,6.671448352,0.6276056775164628,Medium
1219,2024-01-14,2,type_b,38.00192341,13.84,High,5.135450532,0.37105856445086705,Low
210,2024-01-14,2,type_c,34.37115684,43.75,Medium,6.87748056,0.15719955565714286,Medium
283,2024-01-14,1,type_c,43.0962578,18.28,High,7.707578232,0.42163994704595187,Medium
571,2024-01-14,1,type_b,41.30369884,54.78,Low,8.126358431,0.14834535288426431,High
786,2024-01-15,1,type_c,39.14510477,49.26,Medium,7.423319018,0.15069669139261063,Medium
1636,2024-01-15,2,type_b,41.32105952,19.73,High,6.005992219,0.30440913426254435,Medium
1244,2024-01-15,2,type_c,43.65759515,17.72,High,6.404123639,0.36140652590293454,Medium
1789,2024-01-15,1,type_b,47.29843339,31.79,Low,8.011248493,0.2520053001887386,High
46,2024-01-15,2,type_b,34.43247387,44.31,High,6.333900097,0.14294516129541862,Medium
1843,2024-01-15,1,type_c,37.57687494,21.68,Medium,7.780405704,0.35887480184501847,Medium
1052,2024-01-15,1,type_a,56.96132539,51.96,Medium,6.386876662,0.12291910434949961,Medium
1032,2024-01-16,1,type_c,41.56816995,42.73,Low,8.974910593,0.21003769232389424,High
748,2024-01-16,2,type_b,33.07343806,40.96,High,3.198755457,0.07809461564941406,Low
536,2024-01-16,1,type_b,48.83196535,54.52,Medium,8.384196019,0.1537820252934703,High
1962,2024-01-17,2,type_a,34.67187952,32.3,Low,8.188539513,0.2535151552012384,High
668,2024-01-17,2,type_b,40.52138983,35.23,Medium,6.835000633,0.19401080422935,Medium
1739,2024-01-17,2,type_b,39.55696802,54.49,Medium,5.717594776,0.1049292489631125,Low
901,2024-01-17,2,type_a,42.9006619,15.86,Low,5.454022981,0.3438854338587642,Low
1200,2024-01-17,2,type_b,23.74526026,46.36,Medium,9.174733005,0.19790191986626401,High
181,2024-01-17,2,type_a,29.29270756,41.96,Low,7.093646097,0.16905734263584365,Medium
979,2024-01-17,2,type_c,35.46823003,57.02,High,5.968702448,0.1046773491406524,Low
1430,2024-01-18,1,type_b,40.87666927,38.37,Low,8.029001571,0.20925206075058642,High
1160,2024-01-18,1,type_b,40.98772612,16.53,Low,7.50469093,0.45400429098608586,Medium
296,2024-01-19,2,type_c,35.17995728,20.13,Medium,4.591082927,0.2280716804272231,Low
1199,2024-01-19,2,type_c,33.10509423,23.48,Medium,4.817844135,0.20518927321124358,Low
1240,2024-01-19,2,type_b,44.32553597,42.44,Low,5.643460053,0.1329750248114986,Low
30,2024-01-19,2,type_a,46.65305756,27.58,Low,6.786646755,0.24607131091370557,Medium
582,2024-01-20,1,type_a,30.42330483,48.84,Medium,7.423956724,0.1520056659295659,Medium
273,2024-01-20,2,type_a,36.41469944,20.89,Medium,5.173329014,0.2476461950215414,Low
21,2024-01-20,1,type_b,50.07446415,58.68,Medium,8.49908903,0.14483791802999318,High
114,2024-01-20,1,type_b,40.2803857,16.23,Low,6.700914294,0.4128721068391867,Medium
1957,2024-01-20,2,type_b,30.31336933,16.97,Medium,4.58117292,0.2699571549793754,Low
1376,2024-01-20,1,type_c,41.50253061,15.57,High,8.121827296,0.5216330954399485,High
1309,2024-01-20,2,type_b,32.17512741,3.52,Medium,6.906219461,1.9619941650568182,Medium
702,2024-01-20,2,Type_C,34.01097254,41.58,Medium,3.582168528,0.08615123924963926,Low
651,2024-01-21,2,type_b,21.43881505,39.42,Medium,4.807634646,0.12195927564687976,Low
581,2024-01-21,2,type_a,38.84651448,49.97,High,4.754641567,0.09514992129277568,Low
1129,2024-01-21,2,type_b,39.47506605,36.03,Medium,6.471127938,0.1796038839300583,Medium
1401,2024-01-22,1,type_c,42.31373964,29.26,Low,8.47352822,0.2895942658920027,High
1953,2024-01-22,2,type_a,39.48457827,31.61,Medium,7.820940455,0.24741981825371717,Medium
1184,2024-01-22,1,type_b,42.90761962,47.64,High,8.15672463,0.17121588224181358,High
483,2024-01-22,2,type_c,44.83337937,36.42,High,5.076917703,0.13939916812191103,Low
1126,2024-01-23,2,type_c,28.37295326,19.25,Low,5.787285097,0.30063818685714283,Low
274,2024-01-23,2,type_b,29.73417142,56.0,Medium,5.374083865,0.09596578330357143,Low
1377,2024-01-23,2,type_a,31.59970903,10.3,High,7.709584862,0.7485033846601941,Medium
1251,2024-01-23,2,type_c,27.35555655,58.5,Low,4.860442716,0.08308449087179487,Low
1134,2024-01-24,2,type_a,35.03562407,16.18,High,5.183154418,0.3203432891223733,Low
1097,2024-01-24,1,type_b,49.82260901,19.54,High,6.552062657,0.33531538674513817,Medium
882,2024-01-24,1,type_c,39.03275404,40.76,Medium,9.60055221,0.23553857237487735,High
468,2024-01-24,2,type_a,34.21212936,25.21,Low,6.900691412,0.27372833843712807,Medium
344,2024-01-24,2,type_c,34.93878921,31.92,High,7.537397734,0.23613401422305763,Medium
990,2024-01-24,2,type_c,38.95643292,13.32,High,7.263372779,0.5452982566816816,Medium
1319,2024-01-24,2,type_c,38.56633554,17.18,Low,5.498026945,0.3200248512805588,Low
75,2024-01-25,2,type_b,27.59998889,10.12,Medium,6.011799209,0.5940513052371542,Medium
523,2024-01-25,1,type_b,44.53944325,39.42,Low,7.861680559,0.19943380413495687,Medium
958,2024-01-25,1,type_a,46.51285689,47.18,High,8.007607321,0.1697246146884273,High
932,2024-01-25,2,type_c,32.13628677,27.44,Low,7.114383856,0.2592705486880466,Medium
1287,2024-01-25,2,type_a,38.94751035,15.5,High,7.146381495,0.46105687064516127,Medium
228,2024-01-25,2,type_a,33.32600755,27.08,High,7.239911226,0.2673527040620384,Medium
621,2024-01-26,2,type_c,20.74925832,52.76,Low,7.380555191,0.1398892189347991,Medium
1091,2024-01-26,2,type_c,32.34614395,13.68,Medium,5.232495515,0.38249236220760235,Low
343,2024-01-26,2,type_a,38.79519053,45.4,Medium,4.936136669,0.1087254772907489,Low
98,2024-01-26,2,type_c,34.42829758,40.85,Low,5.483726904,0.13424056068543452,Low
729,2024-01-27,1,type_a,47.07752734,51.32,Medium,9.734472997,0.1896818588659392,High
513,2024-01-27,2,type_a,32.04365138,46.69,Medium,5.185408132,0.11106035836367531,Low
1713,2024-01-27,2,type_a,34.03981303,54.56,Medium,5.209343393,0.09547916776026392,Low
1637,2024-01-27,2,type_a,37.90934632,39.47,High,6.41308618,0.16248001469470483,Medium
610,2024-01-27,2,type_a,27.68181335,13.27,Medium,6.824519774,0.5142818217030897,Medium
206,2024-01-27,2,type_a,32.01351116,57.07,Medium,5.760501115,0.10093746478009462,Low
155,2024-01-28,2,type_c,37.96066313,56.61,Medium,4.889822966,0.08637737088853559,Low
758,2024-01-28,2,type_a,41.81301391,20.37,High,5.748985108,0.28222803672066765,Low
796,2024-01-28,2,type_c,34.50586965,56.14,Low,6.637258006,0.11822689714998218,Medium
1147,2024-01-28,2,type_c,25.99832477,51.52,Low,6.162897982,0.11962146704192544,Medium
